YM,JOIN_SN,JOIN_SN_TYP,BIZ_SN,SCTR_CD,COM_SN,IS_ME,DLQ_CD_1,DLQ_CD_2,DLQ_RGST_DT,DLQ_RGST_AMT,DLQ_AMT,RLS_RSN_CD,RLS_DT
201903,58022,1,0,12,887647,0,0601,0,201211,0,0,00,000000
201903,1241221,1,0,12,9596539,0,1201,0,201712,0,0,00,000000
201810,1801383,1,0,12,3695830,0,1201,0,201709,0,0,00,000000
201908,544169,1,0,12,4654818,0,0601,0,201511,0,0,00,000000
201808,193724,1,0,12,6002037,0,1201,0,201401,0,0,00,000000
202006,1753399,1,0,12,1596133,0,0601,0,201902,0,0,00,000000
201903,1343421,1,0,12,5897252,0,0801,0,201503,5100,0,00,000000
201910,593747,1,0,12,6394911,0,0601,0,201312,0,0,00,000000
201911,855491,1,0,12,8999480,0,1201,0,201712,0,0,00,000000
201908,1871432,1,0,12,7360320,0,0801,0,201708,10000,0,00,000000
201810,39423,1,0,12,5827124,0,0801,0,201506,1000,0,00,000000
201902,1043198,1,0,12,7473187,0,0801,0,201409,10000,0,00,000000
202005,1274676,1,0,12,3713425,0,0801,0,201511,3700,0,00,000000
201902,551054,1,0,12,2975110,0,0801,0,201209,4700,0,00,000000
201811,1581724,1,0,12,9816869,0,0601,0,201701,0,0,00,000000
202004,593747,1,0,12,6394911,0,0601,0,201312,0,0,00,000000
202003,25738,1,0,12,5152802,0,0604,0,201709,0,0,00,000000
201810,544169,1,0,12,4654818,0,0601,0,201511,0,0,00,000000
201809,860177,1,0,12,6664966,0,0801,0,201512,7800,0,00,000000
201807,195202,1,0,12,7639660,0,1201,0,201511,0,0,00,000000
201806,1290415,1,0,12,3304923,0,1201,0,201606,0,0,00,000000
202005,180761,1,0,12,6364071,0,1201,0,201705,0,0,00,000000
201905,901612,1,0,12,8017200,0,0801,0,201209,3100,0,00,000000
201910,338613,1,0,12,3740819,0,1101,0,201908,0,0,00,000000
201901,58022,1,0,12,887647,0,0601,0,201211,0,0,00,000000
201810,686550,1,0,12,9493105,0,0801,0,201512,10000,0,00,000000
202006,837720,1,0,12,2515017,0,1101,0,201902,0,0,00,000000
201909,1027683,1,0,12,8716972,0,0801,0,201701,10000,0,00,000000
201908,482085,1,0,12,5576822,0,1201,0,201511,0,0,00,000000
201902,833637,1,0,12,1092753,0,1201,0,201605,0,0,00,000000
201909,520646,1,0,12,6938271,0,0801,0,201809,3100,0,00,000000
201905,70442,1,0,12,3526055,0,0601,0,201308,0,0,00,000000
201908,692983,1,0,12,6207258,0,0601,0,201306,0,0,00,000000
202003,1802679,1,0,12,9737952,0,0801,0,201606,3500,0,00,000000
201905,570275,1,0,12,7866753,0,0801,0,201804,9400,0,00,000000
201808,609813,1,0,12,9937118,0,0604,0,201709,0,0,00,000000
201904,544169,1,0,12,4654818,0,0601,0,201511,0,0,00,000000
202004,433575,1,0,12,4819246,0,0601,0,201710,0,0,00,000000
201909,837720,1,0,12,2515017,0,1101,0,201902,0,0,00,000000
201809,1569844,1,0,12,4604587,0,0801,0,201606,10000,0,00,000000
201901,1044526,1,0,12,3297179,0,0801,0,201705,10000,0,00,000000
201812,58022,1,0,12,887647,0,0601,0,201211,0,0,00,000000
202001,692983,1,0,12,6207258,0,0601,0,201306,0,0,00,000000
201901,600192,1,0,12,8905496,0,0601,0,201601,0,0,00,000000
201808,624179,1,0,12,4974721,0,0601,0,201504,0,0,00,000000
201907,911518,1,0,12,347099,0,0801,0,201603,1500,0,00,000000
201901,444855,1,0,12,4419611,0,1201,0,201711,0,0,00,000000
202003,1027683,1,0,12,8716972,0,0801,0,201701,10000,0,00,000000
202005,18917,1,0,12,2960864,0,0601,0,201907,0,0,00,000000
201905,1802679,1,0,12,9737952,0,0801,0,201606,3500,0,00,000000
201908,1520245,1,0,12,2681136,0,1201,0,201411,0,0,00,000000
201908,704436,1,0,12,6728719,0,0801,0,201303,10000,0,00,000000
201810,365804,1,0,12,4743005,0,1301,0,201403,0,0,00,000000
201910,334088,1,0,12,820162,0,0601,0,201703,0,0,00,000000
201904,780775,1,0,12,3167983,0,0801,0,201306,2900,0,00,000000
201807,686550,1,0,12,9493105,0,0801,0,201512,10000,0,00,000000
201908,1588275,1,0,12,6306698,0,0801,0,201407,10000,0,00,000000
201808,833637,1,0,12,1092753,0,1201,0,201605,0,0,00,000000
201810,1109501,1,0,12,7388699,0,0801,0,201405,10000,0,00,000000
201807,890200,1,0,12,6000565,0,0801,0,201408,10000,0,00,000000
201812,609813,1,0,12,9937118,0,0604,0,201709,0,0,00,000000
201903,901612,1,0,12,8017200,0,0801,0,201302,2200,0,00,000000
202005,39423,1,0,12,5827124,0,0801,0,201506,1000,0,00,000000
201810,855491,1,0,12,8999480,0,1201,0,201712,0,0,00,000000
201809,442328,1,0,12,9728207,0,0601,0,201311,0,0,00,000000
201902,1801383,1,0,12,3695830,0,1201,0,201709,0,0,00,000000
201903,476973,1,0,12,7643094,0,1201,0,201710,0,0,00,000000
202001,195202,1,0,12,7639660,0,1201,0,201511,0,0,00,000000
202003,1043198,1,0,12,7473187,0,0801,0,201409,10000,0,00,000000
202002,780775,1,0,12,3167983,0,0801,0,201306,2900,0,00,000000
201810,1484582,1,0,12,3491150,0,1201,0,201808,0,0,00,000000
201912,692983,1,0,12,6207258,0,0601,0,201306,0,0,00,000000
201810,551054,1,0,12,2975110,0,0801,0,201209,4700,0,00,000000
201905,39423,1,0,12,5827124,0,0801,0,201506,1000,0,00,000000
201907,1044526,1,0,12,3297179,0,0801,0,201705,10000,0,00,000000
201904,860177,1,0,12,6664966,0,0801,0,201512,7800,0,00,000000
201904,600192,1,0,12,8905496,0,0601,0,201601,0,0,00,000000
201911,1557161,1,0,12,7203538,0,0801,0,201409,10000,0,00,000000
201901,1871432,1,0,12,7360320,0,0801,0,201708,10000,0,00,000000
201902,334088,1,0,12,820162,0,0601,0,201703,0,0,00,000000
202003,1801383,1,0,12,3695830,0,1201,0,201709,0,0,00,000000
201911,1871432,1,0,12,7360320,0,0801,0,201709,4400,0,00,000000
202003,433575,1,0,12,4819246,0,0601,0,201710,0,0,00,000000
202005,1018136,1,0,12,6967879,0,0801,0,201906,4000,0,00,000000
201811,1044526,1,0,12,3297179,0,0801,0,201705,10000,0,00,000000
202005,283778,1,0,12,1555216,0,0801,0,201901,1600,0,00,000000
201909,1581724,1,0,12,9816869,0,0601,0,201701,0,0,00,000000
201907,1027683,1,0,12,8716972,0,0801,0,201701,10000,0,00,000000
202006,544169,1,0,12,4654818,0,0601,0,201511,0,0,00,000000
201812,692983,1,0,12,6207258,0,0601,0,201306,0,0,00,000000
201807,1637480,1,0,12,6934032,0,0601,0,201205,0,0,00,000000
201907,334088,1,0,12,820162,0,0601,0,201703,0,0,00,000000
201807,476973,1,0,12,7643094,0,1201,0,201710,0,0,00,000000
201910,458967,1,0,12,5034547,0,0801,0,201705,10000,0,00,000000
202004,833637,1,0,12,1092753,0,1201,0,201605,0,0,00,000000
201807,692983,1,0,12,6207258,0,0601,0,201306,0,0,00,000000
201907,593747,1,0,12,6394911,0,0601,0,201312,0,0,00,000000
201809,58022,1,0,12,887647,0,0601,0,201211,0,0,00,000000
201910,1581724,1,0,12,9816869,0,0601,0,201701,0,0,00,000000
202002,1753399,1,0,12,1596133,0,0601,0,201902,0,0,00,000000
201812,1581724,1,0,12,4966296,0,1301,0,201701,0,0,00,000000
202001,831130,1,0,12,1306323,0,1101,0,201811,0,0,00,000000
201807,1877315,1,0,12,6528366,0,0801,0,201108,10000,0,00,000000
201905,396184,1,0,12,6365008,0,1301,0,201903,0,0,00,000000
201902,1637480,1,0,12,6934032,0,0601,0,201205,0,0,00,000000
202001,544169,1,0,12,4654818,0,0601,0,201511,0,0,00,000000
201807,1080202,1,0,12,881990,0,0801,0,201207,7600,0,00,000000
201903,1802806,1,0,12,4316588,0,1201,0,201407,0,0,00,000000
201906,544169,1,0,12,4654818,0,0601,0,201511,0,0,00,000000
202005,1344759,1,0,12,7214432,0,0801,0,201605,8500,0,00,000000
201904,444855,1,0,12,4419611,0,1201,0,201711,0,0,00,000000
201905,280824,1,0,12,9109029,0,0601,0,201312,0,0,00,000000
201807,624179,1,0,12,4974721,0,0601,0,201504,0,0,00,000000
202006,334088,1,0,12,820162,0,0601,0,201810,0,0,00,000000
201807,1121897,1,0,12,4876836,0,0801,0,201310,8700,0,00,000000
202002,444855,1,0,12,4419611,0,1201,0,201711,0,0,00,000000
201910,704436,1,0,12,6728719,0,0801,0,201303,10000,0,00,000000
201904,1734207,1,0,12,7288917,0,0801,0,201703,1700,0,00,000000
202005,1753399,1,0,12,1596133,0,0601,0,201902,0,0,00,000000
201909,338613,1,0,12,3740819,0,1101,0,201908,0,0,00,000000
201810,692983,1,0,12,6207258,0,0601,0,201306,0,0,00,000000
202003,928778,1,0,12,1427870,0,1201,0,201704,0,0,00,000000
202002,70442,1,0,12,3526055,0,0601,0,201902,0,0,00,000000
202001,860177,1,0,12,6664966,0,0801,0,201512,7800,0,00,000000
202004,1484582,1,0,12,3491150,0,1201,0,201808,0,0,00,000000
201807,901612,1,0,12,8017200,0,0801,0,201209,3100,0,00,000000
201904,1676639,1,0,12,9212469,0,1201,0,201411,0,0,00,000000
201904,837720,1,0,12,2515017,0,1101,0,201902,0,0,00,000000
202002,1314347,1,0,12,7732648,0,0801,0,201607,10000,0,00,000000
201903,544169,1,0,12,4654818,0,0601,0,201708,0,0,00,000000
201910,551054,1,0,12,2605268,0,1201,0,201709,0,0,00,000000
201902,837720,1,0,12,2515017,0,1101,0,201902,0,0,00,000000
201811,544169,1,0,12,4654818,0,0601,0,201511,0,0,00,000000
201811,1520245,1,0,12,2681136,0,1201,0,201411,0,0,00,000000
201912,1422268,1,0,12,3905658,0,0601,0,201505,0,0,00,000000
201901,25738,1,0,12,5152802,0,0604,0,201709,0,0,00,000000
202001,1581724,1,0,12,9816869,0,0601,0,201701,0,0,00,000000
202005,1588275,1,0,12,6306698,0,0801,0,201407,10000,0,00,000000
201908,8630,1,0,12,2333012,0,0601,0,201902,0,0,00,000000
201906,39423,1,0,12,5827124,0,0801,0,201506,1000,0,00,000000
201902,1274676,1,0,12,3713425,0,0801,0,201511,3700,0,00,000000
201810,1343421,1,0,12,5897252,0,0801,0,201503,5100,0,00,000000
201908,1083759,1,0,12,8290991,0,1201,0,201601,0,0,00,000000
201909,860177,1,0,12,6664966,0,0801,0,201512,7800,0,00,000000
202006,1777776,1,0,12,102371,0,0801,0,202005,1000,0,00,000000
202001,600192,1,0,12,8905496,0,0601,0,201601,0,0,00,000000
201808,1484582,1,0,12,3345425,0,0801,0,201301,10000,0,00,000000
202002,442328,1,0,12,5466203,0,1201,0,201707,0,0,00,000000
201911,334088,1,0,12,820162,0,0601,0,201810,0,0,00,000000
201912,1290415,1,0,12,3304923,0,1201,0,201606,0,0,00,000000
202001,442328,1,0,12,9728207,0,0601,0,201311,0,0,00,000000
202004,544169,1,0,12,4654818,0,0601,0,201708,0,0,00,000000
201901,458967,1,0,12,5034547,0,0801,0,201705,10000,0,00,000000
201903,780775,1,0,12,3167983,0,0801,0,201306,2900,0,00,000000
201812,398480,1,0,12,1720117,0,0801,0,201202,10000,0,00,000000
202001,442328,1,0,12,5466203,0,1201,0,201707,0,0,00,000000
201909,1018136,1,0,12,9315299,0,0601,0,201602,0,0,00,000000
201806,1717058,1,0,12,814016,0,0801,0,201508,5000,0,00,000000
201809,1777776,1,0,12,102371,0,0801,0,201804,1100,0,00,000000
201901,1777776,1,0,12,102371,0,0801,0,201901,1000,0,00,000000
201909,70442,1,0,12,3526055,0,0601,0,201902,0,0,00,000000
202001,1581724,1,0,12,4966296,0,1301,0,201701,0,0,00,000000
201808,551054,1,0,12,2605268,0,1201,0,201709,0,0,00,000000
201911,476973,1,0,12,7643094,0,1201,0,201710,0,0,00,000000
201912,1343421,1,0,12,5897252,0,0801,0,201503,5100,0,00,000000
201810,1637480,1,0,12,6934032,0,0601,0,201205,0,0,00,000000
202001,442848,1,0,12,726615,0,0601,0,201601,0,0,00,000000
201902,458967,1,0,12,5034547,0,0801,0,201705,10000,0,00,000000
201901,1802679,1,0,12,9737952,0,0801,0,201606,3500,0,00,000000
202005,1018136,1,0,12,9315299,0,0601,0,201602,0,0,00,000000
201911,442328,1,0,12,9728207,0,0601,0,201311,0,0,00,000000
201811,1753399,1,0,12,1596133,0,0601,0,201808,0,0,00,000000
201807,58022,1,0,12,887647,0,0601,0,201211,0,0,00,000000
202006,334088,1,0,12,820162,0,0601,0,201703,0,0,00,000000
201808,411261,1,0,12,2518177,0,0801,0,201210,10000,0,00,000000
201909,1569844,1,0,12,4604587,0,0801,0,201606,10000,0,00,000000
201811,569306,1,0,12,2069052,0,1301,0,201412,0,0,00,000000
201910,624179,1,0,12,4974721,0,0601,0,201504,0,0,00,000000
202005,108250,1,0,12,5173768,0,0801,0,201812,2200,0,00,000000
201901,70442,1,0,12,3526055,0,0601,0,201308,0,0,00,000000
201808,704436,1,0,12,6728719,0,0801,0,201303,10000,0,00,000000
201901,411261,1,0,12,2518177,0,0801,0,201210,10000,0,00,000000
202002,1581724,1,0,12,9816869,0,0601,0,201701,0,0,00,000000
201909,1044526,1,0,12,3297179,0,0801,0,201705,10000,0,00,000000
201912,1557161,1,0,12,7203538,0,0801,0,201409,10000,0,00,000000
201906,334088,1,0,12,820162,0,0601,0,201703,0,0,00,000000
202006,338613,1,0,12,3740819,0,1101,0,201908,0,0,00,000000
201910,1314347,1,0,12,7732648,0,0801,0,201607,10000,0,00,000000
201907,1777776,1,0,12,102371,0,0801,0,201901,1000,0,00,000000
201906,476973,1,0,12,7643094,0,1201,0,201710,0,0,00,000000
201907,1557161,1,0,12,7203538,0,0801,0,201409,10000,0,00,000000
201905,1121897,1,0,12,4876836,0,0801,0,201310,8700,0,00,000000
201808,58022,1,0,12,887647,0,0601,0,201211,0,0,00,000000
202006,831130,1,0,12,1306323,0,1101,0,201811,0,0,00,000000
201811,1753399,1,0,12,1596133,0,0601,0,201808,0,0,00,000000
201810,1314347,1,0,12,7732648,0,0801,0,201607,10000,0,00,000000
201909,1753399,1,0,12,1596133,0,0601,0,201902,0,0,00,000000
201810,1588275,1,0,12,6306698,0,0801,0,201407,10000,0,00,000000
201902,195202,1,0,12,7639660,0,1201,0,201511,0,0,00,000000
201807,25738,1,0,12,7349844,0,0601,0,201604,0,0,00,000000
201910,1121897,1,0,12,4876836,0,0801,0,201310,8700,0,00,000000
201806,157344,1,0,12,4742167,0,0801,0,201107,1600,0,00,000000
201902,1777776,1,0,12,102371,0,0801,0,201901,1000,0,00,000000
202004,1027683,1,0,12,8716972,0,0801,0,201701,10000,0,00,000000
201906,1422268,1,0,12,3905658,0,0601,0,201505,0,0,00,000000
201807,569306,1,0,12,2069052,0,1301,0,201412,0,0,00,000000
201911,1109501,1,0,12,7388699,0,0801,0,201405,10000,0,00,000000
201902,855491,1,0,12,8999480,0,1201,0,201712,0,0,00,000000
201911,520646,1,0,12,6938271,0,0801,0,201809,3100,0,00,000000
201808,1290415,1,0,12,3304923,0,1201,0,201606,0,0,00,000000
201908,442328,1,0,12,9728207,0,0601,0,201311,0,0,00,000000
201909,544169,1,0,12,4654818,0,0601,0,201511,0,0,00,000000
201911,338613,1,0,12,3740819,0,1101,0,201908,0,0,00,000000
201806,433575,1,0,12,4819246,0,0601,0,201710,0,0,00,000000
202002,868921,1,0,12,2937154,0,0801,0,201809,1400,0,00,000000
201811,1314347,1,0,12,7732648,0,0801,0,201607,10000,0,00,000000
201812,1027683,1,0,12,8716972,0,0801,0,201701,10000,0,00,000000
201811,908644,1,0,12,4611012,0,0801,0,201306,10000,0,00,000000
201901,442328,1,0,12,5466203,0,1201,0,201707,0,0,00,000000
201901,1581724,1,0,12,9816869,0,0601,0,201701,0,0,00,000000
201808,1083759,1,0,12,8290991,0,1201,0,201601,0,0,00,000000
201907,1290415,1,0,12,3304923,0,1201,0,201606,0,0,00,000000
201910,1557161,1,0,12,7203538,0,0801,0,201409,10000,0,00,000000
202006,855491,1,0,12,8999480,0,1201,0,201712,0,0,00,000000
201906,458967,1,0,12,5034547,0,0801,0,201705,10000,0,00,000000
201904,1717058,1,0,12,814016,0,0801,0,201508,5000,0,00,000000
201811,195202,1,0,12,7639660,0,1201,0,201511,0,0,00,000000
202006,444855,1,0,12,4419611,0,1201,0,201711,0,0,00,000000
202003,868921,1,0,12,2937154,0,0801,0,201809,1400,0,00,000000
202004,928778,1,0,12,1427870,0,1201,0,201704,0,0,00,000000
201908,91979,1,0,12,5735293,0,0604,0,201209,0,0,00,000000
201902,91979,1,0,12,5735293,0,0604,0,201209,0,0,00,000000
202003,831130,1,0,12,1306323,0,1101,0,201811,0,0,00,000000
201910,300578,1,0,12,7681591,0,0801,0,201902,4000,0,00,000000
202005,1717058,1,0,12,814016,0,0801,0,201508,5000,0,00,000000
201808,280824,1,0,12,9109029,0,0601,0,201312,0,0,00,000000
201901,442328,1,0,12,9728207,0,0601,0,201311,0,0,00,000000
202006,868921,1,0,12,2937154,0,0801,0,201809,1400,0,00,000000
202005,624179,1,0,12,4974721,0,0601,0,201804,0,0,00,000000
201812,633222,1,0,12,7719702,0,1301,0,201410,0,0,00,000000
201807,70442,1,0,12,3526055,0,0601,0,201308,0,0,00,000000
201812,1121897,1,0,12,4876836,0,0801,0,201310,8700,0,00,000000
201812,570275,1,0,12,7866753,0,0801,0,201804,9400,0,00,000000
202005,1241221,1,0,12,9596539,0,1201,0,201712,0,0,00,000000
201911,704436,1,0,12,6728719,0,0801,0,201303,10000,0,00,000000
201911,365766,1,0,12,266601,0,0801,0,201909,10000,0,00,000000
201908,1241221,1,0,12,8924410,0,0606,0,201312,0,0,00,000000
201812,1637480,1,0,12,3577426,0,0604,0,201308,0,0,00,000000
201903,860177,1,0,12,6664966,0,0801,0,201512,7800,0,00,000000
202003,25738,1,0,12,7349844,0,0601,0,201604,0,0,00,000000
201812,1484582,1,0,12,3491150,0,1201,0,201808,0,0,00,000000
201906,442328,1,0,12,5466203,0,1201,0,201707,0,0,00,000000
201910,855491,1,0,12,8999480,0,1201,0,201712,0,0,00,000000
201810,1018136,1,0,12,9315299,0,0601,0,201612,0,0,00,000000
202003,1314347,1,0,12,7732648,0,0801,0,201607,10000,0,00,000000
201810,1802679,1,0,12,9737952,0,0801,0,201606,3500,0,00,000000
201910,476973,1,0,12,7643094,0,1201,0,201710,0,0,00,000000
201902,1109501,1,0,12,7388699,0,0801,0,201405,10000,0,00,000000
202006,1314347,1,0,12,7732648,0,0801,0,201607,10000,0,00,000000
201810,398559,1,0,12,5232851,0,0601,0,201112,0,0,00,000000
201908,1777776,1,0,12,102371,0,0801,0,201901,1000,0,00,000000
201806,105866,1,0,12,5678044,0,0601,0,201110,0,0,00,000000
201806,91979,1,0,12,9665656,0,1201,0,201405,0,0,00,000000
201902,157344,1,0,12,2116858,0,0801,0,201812,10000,0,00,000000
202004,157344,1,0,12,2116858,0,0801,0,201812,10000,0,00,000000
201905,283778,1,0,12,1555216,0,0801,0,201901,1600,0,00,000000
201911,1314347,1,0,12,7732648,0,0801,0,201607,10000,0,00,000000
201908,1581724,1,0,12,9816869,0,0601,0,201701,0,0,00,000000
201907,442328,1,0,12,9728207,0,0601,0,201311,0,0,00,000000
201904,911518,1,0,12,347099,0,0801,0,201603,1500,0,00,000000
201905,1753399,1,0,12,1596133,0,0601,0,201902,0,0,00,000000
201912,544169,1,0,12,4654818,0,0601,0,201511,0,0,00,000000
201912,1027683,1,0,12,8716972,0,0801,0,201701,10000,0,00,000000
201912,1484582,1,0,12,3491150,0,1201,0,201808,0,0,00,000000
201905,1871432,1,0,12,7360320,0,0801,0,201709,4400,0,00,000000
201901,544169,1,0,12,4654818,0,0601,0,201708,0,0,00,000000
201811,193724,1,0,12,6002037,0,1201,0,201401,0,0,00,000000
201810,482085,1,0,12,5576822,0,1201,0,201511,0,0,00,000000
201905,157344,1,0,12,2116858,0,0801,0,201812,10000,0,00,000000
201906,442328,1,0,12,9728207,0,0601,0,201311,0,0,00,000000
202004,334088,1,0,12,820162,0,0601,0,201703,0,0,00,000000
202006,833637,1,0,12,1092753,0,1201,0,201605,0,0,00,000000
201901,890200,1,0,12,6000565,0,0801,0,201408,10000,0,00,000000
201902,280824,1,0,12,9109029,0,0601,0,201312,0,0,00,000000
202003,180761,1,0,12,6364071,0,1201,0,201705,0,0,00,000000
202004,1581724,1,0,12,4966296,0,1301,0,201701,0,0,00,000000
201812,280824,1,0,12,9109029,0,0601,0,201312,0,0,00,000000
201807,1109501,1,0,12,7388699,0,0801,0,201405,10000,0,00,000000
201901,692983,1,0,12,6207258,0,0601,0,201306,0,0,00,000000
201808,692983,1,0,12,6207258,0,0601,0,201306,0,0,00,000000
201810,833637,1,0,12,1092753,0,1201,0,201605,0,0,00,000000
202002,25738,1,0,12,7349844,0,0601,0,201604,0,0,00,000000
201811,180761,1,0,12,6364071,0,1201,0,201705,0,0,00,000000
201809,1801383,1,0,12,3695830,0,1201,0,201709,0,0,00,000000
201906,600192,1,0,12,8905496,0,0601,0,201601,0,0,00,000000
201905,482085,1,0,12,5576822,0,1201,0,201511,0,0,00,000000
201903,300578,1,0,12,7681591,0,0801,0,201902,4000,0,00,000000
201902,25738,1,0,12,7349844,0,0601,0,201604,0,0,00,000000
201807,398559,1,0,12,5232851,0,0601,0,201112,0,0,00,000000
201906,901612,1,0,12,8017200,0,0801,0,201209,3100,0,00,000000
201809,544169,1,0,12,4654818,0,0601,0,201511,0,0,00,000000
201810,1569844,1,0,12,4604587,0,0801,0,201606,10000,0,00,000000
201904,1018136,1,0,12,9315299,0,0601,0,201602,0,0,00,000000
202004,890200,1,0,12,6000565,0,0801,0,201408,10000,0,00,000000
201807,1043198,1,0,12,7473187,0,0801,0,201409,10000,0,00,000000
201811,1241221,1,0,12,8924410,0,0606,0,201312,0,0,00,000000
201810,704436,1,0,12,6728719,0,0801,0,201303,10000,0,00,000000
202004,1043198,1,0,12,7473187,0,0801,0,201409,10000,0,00,000000
201812,433575,1,0,12,4819246,0,0601,0,201710,0,0,00,000000
202005,1109501,1,0,12,7388699,0,0801,0,201405,10000,0,00,000000
201909,1871432,1,0,12,7360320,0,0801,0,201708,10000,0,00,000000
201810,411261,1,0,12,2518177,0,0801,0,201210,10000,0,00,000000
202004,108250,1,0,12,5173768,0,0801,0,201812,2200,0,00,000000
201901,1444027,1,0,12,8357504,0,0606,0,201404,0,0,00,000000
201810,25738,1,0,12,8050188,0,0801,0,201702,1000,0,00,000000
201812,25738,1,0,12,7349844,0,0601,0,201604,0,0,00,000000
201808,1109501,1,0,12,7388699,0,0801,0,201405,10000,0,00,000000
201905,833637,1,0,12,1092753,0,1201,0,201605,0,0,00,000000
201911,433575,1,0,12,4819246,0,0601,0,201710,0,0,00,000000
201812,70442,1,0,12,3526055,0,0601,0,201308,0,0,00,000000
201903,570275,1,0,12,7866753,0,0801,0,201804,9400,0,00,000000
201812,780775,1,0,12,3167983,0,0801,0,201306,2900,0,00,000000
201908,476973,1,0,12,7643094,0,1201,0,201710,0,0,00,000000
201910,593747,1,0,12,6394911,0,0601,0,201312,0,0,00,000000
201806,482085,1,0,12,5576822,0,1201,0,201511,0,0,00,000000
201905,1520245,1,0,12,2681136,0,1201,0,201411,0,0,00,000000
201912,855491,1,0,12,8999480,0,1201,0,201712,0,0,00,000000
201908,1871432,1,0,12,7360320,0,0801,0,201709,4400,0,00,000000
202001,551054,1,0,12,2605268,0,1201,0,201709,0,0,00,000000
201808,1676639,1,0,12,9212469,0,1201,0,201411,0,0,00,000000
201903,1444027,1,0,12,8357504,0,0606,0,201404,0,0,00,000000
201809,1018136,1,0,12,9315299,0,0601,0,201612,0,0,00,000000
201907,1043198,1,0,12,7473187,0,0801,0,201409,10000,0,00,000000
201903,91979,1,0,12,5735293,0,0604,0,201209,0,0,00,000000
201905,1484582,1,0,12,3491150,0,1201,0,201808,0,0,00,000000
202001,1044526,1,0,12,3297179,0,0801,0,201705,10000,0,00,000000
201810,947740,1,0,12,5991805,0,0601,0,201209,0,0,00,000000
201811,704436,1,0,12,6728719,0,0801,0,201303,10000,0,00,000000
201908,544169,1,0,12,4654818,0,0601,0,201708,0,0,00,000000
202004,1777776,1,0,12,102371,0,0801,0,201901,1000,0,00,000000
201904,1121897,1,0,12,4876836,0,0801,0,201310,8700,0,00,000000
202005,1777776,1,0,12,102371,0,0801,0,201901,1000,0,00,000000
201904,442328,1,0,12,9728207,0,0601,0,201311,0,0,00,000000
201812,442328,1,0,12,5466203,0,1201,0,201707,0,0,00,000000
201811,1422268,1,0,12,3905658,0,0601,0,201505,0,0,00,000000
201905,442328,1,0,12,9728207,0,0601,0,201311,0,0,00,000000
201907,411261,1,0,12,2518177,0,0801,0,201210,10000,0,00,000000
201902,1241221,1,0,12,8924410,0,0606,0,201312,0,0,00,000000
201909,442328,1,0,12,5466203,0,1201,0,201707,0,0,00,000000
202002,1777776,1,0,12,102371,0,0801,0,201901,1000,0,00,000000
201903,704436,1,0,12,6728719,0,0801,0,201303,10000,0,00,000000
201901,1588275,1,0,12,6306698,0,0801,0,201407,10000,0,00,000000
201910,1569844,1,0,12,4604587,0,0801,0,201606,10000,0,00,000000
201906,444855,1,0,12,4419611,0,1201,0,201711,0,0,00,000000
202004,780775,1,0,12,3167983,0,0801,0,201306,2900,0,00,000000
201907,1018136,1,0,12,9315299,0,0601,0,201602,0,0,00,000000
202003,1083759,1,0,12,8290991,0,1201,0,201601,0,0,00,000000
201809,1241221,1,0,12,8924410,0,0606,0,201312,0,0,00,000000
201811,551054,1,0,12,2975110,0,0801,0,201209,4700,0,00,000000
202003,959471,1,0,12,3992045,0,0801,0,201310,4400,0,00,000000
202004,396184,1,0,12,6365008,0,1301,0,201903,0,0,00,000000
201811,692983,1,0,12,6207258,0,0601,0,201306,0,0,00,000000
201812,911518,1,0,12,347099,0,0801,0,201603,1500,0,00,000000
201806,1540323,1,0,12,6890003,0,0606,0,201203,0,0,00,000000
202006,1343421,1,0,12,5897252,0,0801,0,201503,5100,0,00,000000
201808,1777776,1,0,12,102371,0,0801,0,201804,1100,0,00,000000
201904,1314347,1,0,12,7732648,0,0801,0,201607,10000,0,00,000000
201806,433575,1,0,12,4819246,0,0601,0,201710,0,0,00,000000
202005,334088,1,0,12,820162,0,0601,0,201810,0,0,00,000000
201806,1637480,1,0,12,3577426,0,0604,0,201308,0,0,00,000000
202002,108250,1,0,12,5173768,0,0801,0,201812,2200,0,00,000000
202004,593747,1,0,12,6394911,0,0601,0,201312,0,0,00,000000
201811,70442,1,0,12,3526055,0,0601,0,201308,0,0,00,000000
201904,283778,1,0,12,1555216,0,0801,0,201901,1600,0,00,000000
201808,947740,1,0,12,5991805,0,0601,0,201209,0,0,00,000000
201906,25738,1,0,12,5152802,0,0604,0,201709,0,0,00,000000
202006,18917,1,0,12,2960864,0,0601,0,201907,0,0,00,000000
201812,1871432,1,0,12,7360320,0,0801,0,201708,10000,0,00,000000
202005,860177,1,0,12,6664966,0,0801,0,201512,7800,0,00,000000
201811,593747,1,0,12,6394911,0,0601,0,201312,0,0,00,000000
201809,1589211,1,0,12,9388693,0,0601,0,201202,0,0,00,000000
201908,334088,1,0,12,820162,0,0601,0,201810,0,0,00,000000
201907,334088,1,0,12,820162,0,0601,0,201810,0,0,00,000000
202004,1344759,1,0,12,7214432,0,0801,0,201605,8500,0,00,000000
201812,1802806,1,0,12,4316588,0,1201,0,201407,0,0,00,000000
202002,458967,1,0,12,5034547,0,0801,0,201705,10000,0,00,000000
201906,433575,1,0,12,4819246,0,0601,0,201710,0,0,00,000000
201810,1802806,1,0,12,4316588,0,1201,0,201407,0,0,00,000000
