YM,JOIN_SN,JOIN_SN_TYP,BIZ_SN,SCTR_CD,COM_SN,IS_ME,DLQ_CD_1,DLQ_CD_2,DLQ_RGST_DT,DLQ_RGST_AMT,DLQ_AMT,RLS_RSN_CD,RLS_DT
201912,959742,1,0,24,2942287,0,0101,0,201806,1700,1700,00,000000
201806,1848591,1,0,01,6225158,0,0102,7,201301,42000,2800,00,000000
202006,509081,1,0,24,3615209,0,0104,7,201502,2800,0,00,000000
201901,1588275,1,0,05,6274507,0,0104,7,201306,7000,7000,00,000000
201905,831130,1,157862,12,668010,0,0202,0,201208,12000,3500,10,201811
201908,1193489,1,0,03,9844090,0,0101,7,201303,2300,2300,00,000000
201811,105484,1,0,12,3780409,0,0112,0,201401,10000,10000,00,000000
201812,1588275,1,0,05,6274507,0,0104,7,201306,7000,7000,00,000000
201906,959742,1,0,05,2830386,0,0104,7,201710,830,830,00,000000
201809,1588275,1,0,12,9386260,0,0202,7,201105,2200,2200,99,201805
202006,105484,1,97957,03,4652106,0,0202,0,201309,100000,100000,00,000000
201912,433575,1,0,05,4202551,0,0103,7,201707,18000,18000,00,000000
201809,837720,1,0,01,3394092,0,0101,7,201709,12000,0,00,000000
201809,433575,1,0,05,4202551,0,0104,7,201707,24000,24000,00,000000
202003,280824,1,0,24,1016150,0,0101,0,201812,1600,1600,00,000000
201904,1262254,1,0,12,2410426,0,0201,0,201803,300,210,00,000000
201903,1227143,1,0,03,4800458,0,0202,0,201306,20000,20000,00,000000
201904,1805930,1,0,12,5206975,0,0201,0,201810,1300,1300,00,000000
201907,620024,1,38980,05,108385,0,0104,7,201806,2600,2600,00,000000
201808,1753399,1,0,01,3218147,0,0101,0,201808,7000,670,00,000000
201806,433575,1,104539,12,4801698,0,0202,0,201708,100000,100000,00,000000
201808,433575,1,0,05,7208264,0,0103,7,201707,18000,18000,00,000000
201808,338613,1,0,01,9349394,0,0104,7,201402,820,820,00,000000
201909,818279,1,0,01,8576723,0,0101,7,201205,2000,2000,99,201905
201808,1777776,1,145634,12,2428849,0,0202,7,201104,5400,5400,99,201804
201810,686407,1,0,12,3536845,0,0115,0,201606,4000,4000,00,000000
202003,789526,1,0,12,6674898,0,0202,0,201403,1900,1900,00,000000
202005,1008217,1,0,12,9353708,0,0202,7,201706,7200,7000,00,000000
201907,509081,1,0,12,6408279,0,0101,0,201502,29000,29000,00,000000
202006,959742,1,0,24,2942287,0,0101,0,201806,1700,1700,00,000000
201902,1840648,1,0,12,1004990,0,0101,0,201208,330,330,00,000000
202001,1929047,1,0,21,6580465,0,0101,0,201203,19000,19000,99,201903
201812,1227143,1,0,03,4800458,0,0101,7,201210,20000,14000,00,000000
202003,1848419,1,0,05,1688128,0,0103,0,201909,240,100,00,000000
201810,1103380,1,139560,12,8505111,0,0202,0,201707,19000,19000,00,000000
201809,1133879,1,0,12,4920695,0,0201,0,201802,980,980,00,000000
202006,1848419,1,0,05,1688128,0,0103,0,201904,1300,550,00,000000
201908,1588275,1,0,01,5103172,0,0102,7,201212,730,730,00,000000
201902,396184,1,0,01,5148246,0,0104,7,201802,770,770,00,000000
201905,1943630,1,0,01,6567615,0,0103,7,201302,3700,3700,00,000000
201808,1524873,1,0,03,5512435,0,0101,0,201711,36000,36000,00,000000
202005,1193489,1,0,01,878248,0,0101,7,201304,2100,2100,99,202004
201901,1193489,1,0,03,9844090,0,0101,7,201303,2300,2300,00,000000
202003,433575,1,0,05,4202551,0,0104,7,201707,24000,24000,00,000000
201910,959742,1,168631,12,5359103,0,0202,0,201804,8100,8100,00,000000
201912,1227143,1,0,03,4800458,0,0203,0,201408,10000,10000,00,000000
201809,789526,1,0,12,6674898,0,0202,0,201403,1900,1900,00,000000
202003,1227143,1,0,03,4800458,0,0101,7,201308,13000,2500,00,000000
202001,473853,1,0,24,6337110,0,0104,0,201702,1600,1600,00,000000
201806,1065715,1,0,12,588471,0,0202,0,201805,11000,11000,00,000000
201808,1588275,1,0,12,9386260,0,0202,7,201105,2200,2200,99,201805
201908,877396,1,0,03,1832907,0,0203,0,201212,3200,3200,00,000000
201911,1564265,1,0,17,7957149,0,0101,7,201708,240,240,00,000000
201912,504767,1,0,24,4711123,0,0101,0,201711,2600,2600,00,000000
201905,280824,1,0,24,7819121,0,0101,7,201812,4600,4600,00,000000
202002,600506,1,58108,05,1788606,0,0104,0,202002,390,390,00,000000
202005,1423869,1,0,12,2575805,0,0201,0,202002,1700,1700,00,000000
201806,67310,1,0,12,1224030,0,0201,0,201609,180,180,00,000000
201812,1777776,1,145634,12,2428849,0,0202,7,201104,5400,5400,99,201804
201910,1026169,1,0,05,667807,0,0104,7,201303,800,800,00,000000
201909,1227143,1,0,03,4800458,0,0101,7,201210,20000,14000,00,000000
201806,686407,1,0,12,3536845,0,0115,0,201606,800,800,00,000000
201910,1524873,1,0,03,5512435,0,0101,0,201711,36000,36000,00,000000
201904,532120,1,0,12,8479591,0,0201,0,201602,12000,12000,00,000000
201911,1026169,1,0,05,667807,0,0104,7,201303,800,800,00,000000
202002,1423869,1,0,12,2575805,0,0201,0,202002,1700,1700,00,000000
201904,361181,1,0,12,7263430,0,0104,0,201209,1600,1600,00,000000
201912,1729585,1,0,12,6342513,0,0201,0,201512,960,540,00,000000
202005,1133879,1,0,24,244086,0,0101,0,201608,980,980,00,000000
201903,1753399,1,0,12,6764747,0,0201,0,201804,470,100,00,000000
201906,433575,1,104539,05,4202551,0,0104,7,201707,6000,6000,00,000000
202004,1606164,1,0,24,4084087,0,0101,0,201808,3500,3500,00,000000
201909,1103380,1,0,01,9109424,0,0101,0,201707,19000,2,00,000000
201910,1848419,1,0,05,1688128,0,0103,0,201904,1300,360,00,000000
201901,1729585,1,0,12,6342513,0,0201,0,201512,960,840,00,000000
202002,959742,1,168631,12,5359103,0,0202,0,201804,8100,8100,00,000000
201910,1848419,1,0,05,1688128,0,0103,0,201904,1400,360,00,000000
201807,532120,1,0,12,8479591,0,0201,0,201509,1100,1100,00,000000
201809,1227143,1,0,03,4800458,0,0101,7,201210,20000,14000,00,000000
202006,1944543,1,0,24,4472270,0,0101,0,201911,2600,2600,00,000000
201809,561202,1,0,12,7943184,0,0201,0,201611,700,700,00,000000
201903,1227143,1,0,03,4800458,0,0101,7,201308,13000,2500,00,000000
201811,1193489,1,105131,05,1375533,0,0104,7,201303,2500,2400,00,000000
201808,561202,1,0,12,7943184,0,0201,0,201611,830,830,00,000000
202004,1729585,1,0,12,6342513,0,0201,0,201509,1100,650,00,000000
201811,1740395,1,0,12,3779466,0,0201,0,201703,880,880,00,000000
201905,1193489,1,105131,05,1375533,0,0104,7,201303,2500,2400,00,000000
201811,1753399,1,0,12,6764747,0,0201,0,201605,530,390,00,000000
202001,504767,1,0,24,379875,0,0101,0,201907,3900,3900,00,000000
202005,104701,1,0,08,1559419,0,0101,0,202001,550,550,00,000000
202003,1133879,1,0,24,2079299,0,0101,0,201602,8200,8200,00,000000
201904,520646,1,159242,12,161305,0,0202,7,201203,12000,12000,99,201903
201807,105484,1,0,12,3780409,0,0112,0,201401,10000,10000,00,000000
202002,433575,1,0,05,4202551,0,0104,7,201707,24000,24000,00,000000
202004,433575,1,0,05,4202551,0,0103,7,201707,18000,18000,00,000000
201811,1564265,1,0,17,7957149,0,0101,7,201708,240,240,00,000000
202005,1729585,1,0,12,6342513,0,0201,0,201512,960,540,00,000000
201807,1650210,1,0,21,9584003,0,0101,0,201311,4500,6200,00,000000
202003,1227143,1,0,03,4800458,0,0101,7,201210,20000,14000,99,201910
201904,232560,1,0,05,8083019,0,0104,7,201507,330,330,00,000000
201809,1103380,1,139560,12,8505111,0,0202,0,201707,19000,19000,00,000000
201912,473853,1,0,01,4805115,0,0104,7,201702,1100,1100,00,000000
201903,1848591,1,0,12,3420952,0,0101,0,201302,33000,33000,00,000000
202003,18917,1,0,01,1033688,0,0101,0,202002,5000,1200,00,000000
201812,1227143,1,0,03,4800458,0,0101,7,201308,13000,2500,00,000000
202006,1650210,1,0,24,6749565,0,0101,0,201301,2500,2500,99,202001
201811,396184,1,0,01,5148246,0,0104,7,201802,770,770,00,000000
201901,1227143,1,0,03,4800458,0,0101,7,201210,20000,2000,00,000000
201906,959742,1,168631,12,5359103,0,0202,0,201804,8100,8100,00,000000
201809,1564265,1,0,17,7957149,0,0101,7,201708,240,240,00,000000
201911,1840648,1,0,05,5347249,0,0103,7,201212,5600,5600,00,000000
201808,1008217,1,0,12,9353708,0,0202,0,201706,7200,7000,00,000000
201907,1905659,1,0,24,2301028,0,0101,0,201709,3200,3200,00,000000
201910,1729585,1,0,24,4258787,0,0101,0,201601,4800,4800,00,000000
201908,1740395,1,0,12,3779466,0,0201,0,201703,880,880,00,000000
202002,424360,1,0,01,8060875,0,0104,7,201711,100,100,00,000000
201904,1929047,1,0,21,6580465,0,0101,0,201203,19000,19000,99,201903
202001,1606164,1,0,24,8520866,0,0101,0,201904,3500,3500,00,000000
201811,620024,1,0,01,349169,0,0101,7,201807,4000,4000,00,000000
201812,1313973,1,0,12,6305039,0,0201,0,201711,280,280,00,000000
201811,232560,1,0,05,8083019,0,0104,7,201507,330,330,00,000000
201810,686407,1,0,12,3536845,0,0115,0,201606,800,800,00,000000
201904,379568,1,0,21,8632655,0,0101,0,201902,5200,1,00,000000
201904,1008217,1,0,24,6135237,0,0101,0,201709,780,780,00,000000
202006,1612134,1,0,12,6142335,0,0201,0,202003,780,780,00,000000
201810,1564265,1,0,17,7957149,0,0101,7,201708,240,240,00,000000
201810,1740395,1,0,12,3779466,0,0201,0,201703,870,870,00,000000
201909,1026169,1,161379,12,9346979,0,0202,0,201306,8200,7900,00,000000
201807,509081,1,0,12,6408279,0,0101,0,201502,29000,29000,00,000000
201912,473853,1,0,24,6337110,0,0104,0,201702,1600,1600,00,000000
201808,442848,1,0,05,8419693,0,0104,7,201102,1100,1100,99,201802
201905,1848591,1,0,12,3420952,0,0101,0,201212,29000,29000,00,000000
201810,620024,1,0,01,349169,0,0101,7,201807,4000,4000,00,000000
201808,1095770,1,0,01,4510831,0,0104,0,201805,100,100,00,000000
201809,1185110,1,0,01,2647005,0,0104,7,201703,410,410,00,000000
202006,433575,1,0,05,4202551,0,0104,7,201707,24000,24000,00,000000
202003,1871432,1,0,12,1087764,0,0201,0,201909,390,390,00,000000
201908,1606164,1,0,24,8520866,0,0101,0,201904,3500,3500,00,000000
201906,1753399,1,0,12,6764747,0,0201,0,201603,510,440,00,000000
202005,1452756,1,0,05,8053459,0,0104,7,201403,2200,2200,00,000000
201905,1650210,1,0,21,9584003,0,0101,0,201311,4500,6200,00,000000
201810,1805930,1,0,12,5206975,0,0201,0,201810,1300,1300,00,000000
201906,1103380,1,0,12,5700124,0,0202,0,201801,28000,28000,00,000000
202002,104701,1,0,03,857675,0,0104,0,201911,2200,2200,00,000000
201808,1840648,1,0,12,1004990,0,0101,0,201208,330,330,00,000000
201906,1193489,1,0,03,9844090,0,0101,7,201303,2300,2300,00,000000
201908,105484,1,0,12,3780409,0,0112,0,201401,10000,10000,00,000000
201806,1065715,1,0,01,13523,0,0102,0,201710,12000,910,00,000000
201901,433575,1,104539,05,4202551,0,0104,7,201707,6000,6000,00,000000
201810,1270357,1,0,05,5572978,0,0104,7,201708,100,100,00,000000
201905,1848419,1,0,05,1688128,0,0103,0,201904,1300,270,00,000000
202003,361181,1,0,12,7263430,0,0104,0,201209,1600,1600,99,201909
201807,476973,1,0,05,6709092,0,0103,7,201106,9000,9000,14,201710
201911,433575,1,0,05,7208264,0,0104,7,201707,18000,19000,00,000000
201909,1300052,1,0,24,4439531,0,0101,0,201805,9100,9100,00,000000
202003,509081,1,0,12,6408279,0,0101,0,201502,29000,29000,00,000000
202005,1133879,1,0,24,2079299,0,0101,0,201602,8200,8200,00,000000
201908,1193489,1,105131,05,1375533,0,0104,7,201303,2500,2400,00,000000
201809,1564541,1,0,01,8614599,0,0101,7,201701,12000,1100,00,000000
202006,620024,1,0,01,349169,0,0101,7,201807,4000,4000,00,000000
201910,1193489,1,105131,05,1375533,0,0104,7,201303,2500,2400,00,000000
201809,1227143,1,0,03,4800458,0,0101,7,201308,13000,2500,00,000000
202006,959742,1,0,24,5470683,0,0101,0,202004,1600,1600,00,000000
201906,686407,1,0,12,3536845,0,0115,0,201606,4000,4000,00,000000
201909,509081,1,0,24,3615209,0,0104,7,201502,2800,0,00,000000
201902,1193489,1,175787,12,2348823,0,0202,7,201305,16000,16000,00,000000
201810,338613,1,0,01,9349394,0,0104,7,201402,820,820,00,000000
202006,1065715,1,0,01,13523,0,0102,7,201710,12000,910,00,000000
201812,789526,1,0,12,6674898,0,0202,0,201403,1900,1900,00,000000
201812,843404,1,0,12,9667899,0,0201,0,201605,790,790,00,000000
201807,553827,1,0,12,8806923,0,0201,0,201705,680,680,00,000000
202005,1840648,1,0,05,5347249,0,0103,7,201212,5600,5600,99,201912
201911,1133879,1,0,24,2079299,0,0101,0,201602,8200,8200,00,000000
201902,1753399,1,0,01,3218147,0,0101,0,201808,540,180,00,000000
201810,959742,1,168631,12,5359103,0,0202,0,201804,8100,8100,00,000000
201808,1452756,1,0,05,8053459,0,0104,7,201403,2200,2200,00,000000
202006,473853,1,0,01,4805115,0,0104,7,201702,1100,1100,00,000000
201902,1262254,1,0,12,2410426,0,0201,0,201803,300,210,00,000000
202003,1026169,1,161379,12,9346979,0,0202,0,201306,8200,7900,00,000000
201810,1740395,1,0,12,3779466,0,0201,0,201703,880,880,00,000000
201807,1943630,1,0,01,6567615,0,0103,7,201309,1500,1500,00,000000
201910,1026169,1,161379,12,9346979,0,0202,0,201306,8200,7900,00,000000
202005,959742,1,0,24,2942287,0,0101,0,201806,1700,1700,00,000000
201906,1227143,1,0,03,4800458,0,0101,7,201210,20000,2000,00,000000
201906,1008217,1,0,24,6135237,0,0101,0,201709,780,780,00,000000
201901,1564541,1,95003,12,8563093,0,0202,0,201701,10000,10000,06,201811
201908,1185110,1,0,01,2647005,0,0104,7,201703,410,410,00,000000
201911,1193489,1,0,03,9844090,0,0101,7,201303,2300,2300,00,000000
201906,789526,1,0,12,6674898,0,0202,0,201403,1900,1900,00,000000
201907,1848419,1,0,05,1688128,0,0103,0,201904,1400,280,00,000000
201907,280824,1,0,24,7819121,0,0101,7,201812,4600,4600,00,000000
201901,1848591,1,0,12,3420952,0,0101,0,201212,29000,29000,00,000000
201806,424360,1,0,01,8060875,0,0104,7,201711,100,100,00,000000
202005,959742,1,0,05,2830386,0,0104,7,201710,830,830,00,000000
201811,1753399,1,0,12,6764747,0,0201,0,201804,470,100,00,000000
201808,105484,1,97957,03,4652106,0,0202,0,201309,100000,100000,00,000000
201912,1848419,1,0,05,1688128,0,0103,0,201909,240,100,00,000000
202004,620024,1,0,01,349169,0,0101,7,201807,4000,4000,00,000000
202001,1588275,1,0,05,6274507,0,0104,7,201306,7000,7000,00,000000
201909,1026169,1,0,12,4767760,0,0112,0,201308,4000,4000,00,000000
201902,433575,1,0,05,7208264,0,0103,7,201707,18000,18000,00,000000
202002,1740395,1,0,12,3779466,0,0201,0,201703,880,880,00,000000
201912,1848591,1,0,12,636832,0,0202,0,201308,39000,39000,00,000000
201808,561202,1,0,12,7943184,0,0201,0,201611,700,700,00,000000
201908,1848591,1,0,12,3420952,0,0101,0,201302,33000,33000,99,201908
201902,686407,1,0,12,3536845,0,0115,0,201606,800,800,00,000000
201806,620024,1,38980,01,3909459,0,0104,0,201806,4000,4000,00,000000
201909,1564541,1,0,01,8614599,0,0101,7,201701,12000,0,07,201811
201903,1729585,1,0,12,6342513,0,0201,0,201512,960,840,00,000000
201907,1729585,1,0,21,9944291,0,0101,7,201509,6000,6000,00,000000
201811,1848591,1,0,12,3420952,0,0101,0,201212,29000,29000,00,000000
201808,1310380,1,0,05,16382,0,0104,0,201807,2000,920,00,000000
201912,56488,1,0,05,3992172,0,0104,7,201312,2200,2200,00,000000
202005,620024,1,0,01,349169,0,0101,7,201807,4000,4000,00,000000
201806,959742,1,0,05,2830386,0,0104,7,201710,830,830,00,000000
201909,959742,1,0,05,2830386,0,0104,7,201710,830,830,00,000000
201903,1650210,1,0,21,9584003,0,0101,0,201311,4500,6200,00,000000
202001,1103380,1,0,12,9380096,0,0115,0,201907,200,200,00,000000
201808,1650210,1,0,21,9584003,0,0101,0,201311,4500,6200,00,000000
201908,1095770,1,0,01,4510831,0,0104,7,201805,100,100,00,000000
201807,1133879,1,0,12,4920695,0,0201,0,201802,980,980,00,000000
201909,1753399,1,0,01,3218147,0,0101,0,201909,4800,690,00,000000
201907,1327076,1,0,05,8667064,0,0104,7,201410,270,270,00,000000
201806,433575,1,0,05,4202551,0,0104,7,201707,24000,24000,00,000000
201808,1103380,1,139560,12,8505111,0,0202,0,201707,19000,19000,00,000000
201909,1848591,1,0,01,6225158,0,0102,7,201301,42000,2800,00,000000
201906,1227143,1,0,03,4800458,0,0202,0,201306,9100,9100,00,000000
201901,1193489,1,0,03,9844090,0,0101,7,201303,3200,3200,00,000000
201911,433575,1,104539,05,4202551,0,0104,7,201707,6000,6000,00,000000
201911,473853,1,0,05,4646597,0,0104,7,201701,800,800,00,000000
201904,1227143,1,0,03,4800458,0,0101,7,201308,13000,2500,00,000000
201906,686407,1,0,12,3536845,0,0115,0,201606,800,800,00,000000
201807,1564265,1,0,01,6866336,0,0104,7,201704,390,100,00,000000
201809,1588275,1,0,01,5103172,0,0102,7,201212,730,730,00,000000
201811,396184,1,0,21,880730,0,0101,0,201712,6800,680,00,000000
201806,70442,1,0,12,5513566,0,0112,0,201403,950,950,00,000000
201807,1848591,1,0,12,636832,0,0202,0,201308,39000,39000,00,000000
201908,504767,1,0,24,4711123,0,0101,0,201711,2600,2600,00,000000
201911,433575,1,0,24,5561252,0,0104,0,201707,32000,32000,00,000000
201912,433575,1,0,05,7208264,0,0104,7,201707,18000,19000,00,000000
201912,1227143,1,0,03,4800458,0,0101,7,201210,20000,14000,99,201910
201901,1327076,1,0,05,8667064,0,0104,7,201410,270,270,00,000000
201902,1777776,1,145634,12,2428849,0,0202,7,201104,5400,5400,99,201804
201905,620024,1,38980,05,108385,0,0104,7,201806,2600,2600,00,000000
202003,1008217,1,0,24,937891,0,0101,0,201704,2000,2000,00,000000
201910,1753399,1,0,12,6764747,0,0201,0,201604,460,390,00,000000
201811,338613,1,0,05,1392882,0,0104,7,201402,2100,2100,00,000000
202003,1185110,1,0,01,2647005,0,0104,7,201703,410,410,00,000000
201905,520646,1,159242,12,161305,0,0202,7,201203,12000,12000,99,201903
201901,1133879,1,0,12,4920695,0,0201,0,201802,980,980,00,000000
202001,1193489,1,105131,05,1375533,0,0104,7,201303,2500,2400,00,000000
201905,1270357,1,0,05,5572978,0,0104,7,201708,100,100,00,000000
201807,396184,1,0,05,2135230,0,0104,7,201802,1200,1200,00,000000
201809,831130,1,0,12,9228187,0,0101,0,201207,5300,5300,00,000000
201907,848677,1,0,24,9856690,0,0101,0,201609,2700,2700,00,000000
201808,1310380,1,0,01,4753999,0,0104,0,201807,2600,2600,00,000000
201907,1650210,1,0,24,6749565,0,0101,0,201301,2500,2500,00,000000
202004,848677,1,0,24,2065979,0,0101,0,201609,2700,2700,00,000000
201808,1103380,1,0,01,9109424,0,0101,0,201707,19000,2,00,000000
202004,1588275,1,0,05,6274507,0,0104,7,201306,7000,7000,00,000000
201904,1848591,1,0,01,6225158,0,0102,7,201301,42000,2800,00,000000
202001,789526,1,0,12,6674898,0,0202,0,201403,1900,1900,00,000000
201906,424360,1,0,01,8060875,0,0104,7,201711,100,100,00,000000
202006,204499,1,0,08,3781437,0,0101,7,201911,3600,3600,00,000000
201904,686407,1,0,12,3536845,0,0115,0,201606,4300,4000,00,000000
202001,1133879,1,0,24,244086,0,0101,0,201608,980,980,00,000000
201908,509081,1,0,24,3615209,0,0104,7,201502,2800,0,00,000000
201808,1848591,1,0,01,6225158,0,0102,7,201301,42000,2800,00,000000
201909,1729585,1,0,21,9944291,0,0101,7,201509,6000,6000,00,000000
201808,232560,1,0,12,573505,0,0101,0,201507,550,550,00,000000
201907,504767,1,0,24,379875,0,0101,0,201907,3900,3900,00,000000
201806,686407,1,0,12,3536845,0,0115,0,201606,4300,4000,00,000000
201807,686407,1,0,12,3536845,0,0115,0,201606,800,800,00,000000
202003,1103380,1,0,12,9380096,0,0115,0,201907,200,200,00,000000
201908,1227143,1,0,03,4800458,0,0101,7,201210,20000,2000,00,000000
201910,280824,1,0,24,7819121,0,0101,7,201812,4600,4600,00,000000
201908,280824,1,0,24,7819121,0,0101,7,201812,4600,4600,00,000000
201812,1840648,1,0,12,1004990,0,0101,0,201208,330,330,00,000000
201910,105866,1,195596,12,8174429,0,0202,7,201111,5200,5200,99,201811
202006,1227143,1,0,03,4800458,0,0101,7,201210,20000,14000,99,201910
201808,959742,1,168631,12,5359103,0,0202,0,201804,8100,8100,00,000000
201910,1227143,1,0,03,4800458,0,0101,7,201212,9400,920,00,000000
202003,1729585,1,0,12,6342513,0,0201,0,201509,1100,650,00,000000
202004,433575,1,0,05,7208264,0,0103,7,201707,18000,18000,00,000000
202002,473853,1,0,24,6337110,0,0104,0,201702,1600,1600,00,000000
201905,1008217,1,0,24,6135237,0,0101,0,201709,780,780,00,000000
202006,433575,1,0,05,4202551,0,0103,7,201707,18000,18000,00,000000
201808,520646,1,159242,12,161305,0,0202,7,201203,12000,12000,00,000000
202002,1026169,1,0,05,667807,0,0104,7,201303,800,800,00,000000
201812,1753399,1,0,01,3218147,0,0101,0,201808,480,120,00,000000
202004,18917,1,0,01,1033688,0,0101,0,202002,5000,5000,00,000000
202001,1905659,1,0,24,2301028,0,0101,0,201709,3200,3200,00,000000
201912,433575,1,0,05,4202551,0,0104,7,201707,24000,24000,00,000000
201909,976073,1,0,12,2145613,0,0115,0,201411,5900,3300,00,000000
201907,877396,1,0,03,1832907,0,0203,0,201212,3200,3200,00,000000
201911,1133879,1,0,24,244086,0,0101,0,201608,980,980,00,000000
201901,959742,1,0,05,2830386,0,0104,7,201710,830,830,00,000000
202006,1745651,1,0,12,9197627,0,0202,0,201512,17000,5100,06,202006
201810,1589211,1,0,21,3770829,0,0101,0,201108,38000,38000,99,201808
201905,70442,1,0,12,5513566,0,0112,0,201403,950,950,00,000000
201912,1227143,1,0,03,4800458,0,0101,7,201212,9400,920,99,201912
201910,1193489,1,175787,12,2348823,0,0202,7,201305,16000,16000,00,000000
201905,1588275,1,0,05,6274507,0,0104,7,201306,7000,7000,00,000000
201912,1227143,1,0,03,4800458,0,0202,0,201306,20000,20000,00,000000
201910,624179,1,0,24,5453698,0,0101,0,201601,2600,2600,00,000000
202004,1026169,1,161379,12,9346979,0,0202,0,201306,8200,7900,00,000000
201809,1524873,1,0,03,5512435,0,0101,0,201711,36000,36000,00,000000
201812,1848591,1,0,12,636832,0,0202,0,201308,39000,39000,00,000000
201806,1227143,1,0,03,4800458,0,0101,7,201301,10000,10000,00,000000
201812,1943630,1,0,01,6567615,0,0103,7,201309,1500,1500,00,000000
202003,1740395,1,0,12,3779466,0,0201,0,201703,880,880,00,000000
201906,1848419,1,0,05,1688128,0,0103,0,201904,1300,280,00,000000
202002,1881966,1,0,24,11775,0,0101,0,201601,3600,3600,00,000000
202001,1740395,1,0,12,3779466,0,0201,0,201703,880,880,00,000000
202002,1753399,1,0,12,6764747,0,0201,0,201603,510,440,00,000000
201905,1929047,1,0,21,6580465,0,0101,0,201203,19000,19000,99,201903
202004,1227143,1,0,03,4800458,0,0101,7,201210,20000,2000,99,201910
201810,1153937,1,98023,12,2125529,0,0202,7,201602,8100,8100,00,000000
202003,433575,1,0,05,7208264,0,0104,7,201707,18000,19000,00,000000
201908,1133879,1,0,24,8317840,0,0101,0,201605,3200,3200,00,000000
201910,789526,1,0,12,6674898,0,0202,0,201403,1900,1900,00,000000
202002,818279,1,0,01,8576723,0,0101,7,201205,2000,2000,99,201905
201906,338613,1,0,05,1392882,0,0104,7,201402,2100,2100,00,000000
202004,1753399,1,0,12,6764747,0,0201,0,201604,460,390,00,000000
201901,1065715,1,0,01,13523,0,0102,7,201710,12000,910,00,000000
201811,473853,1,0,05,4646597,0,0104,7,201701,800,800,00,000000
201911,1740395,1,0,12,3779466,0,0201,0,201703,880,880,00,000000
201909,1753399,1,0,12,6764747,0,0201,0,201804,470,100,00,000000
201907,1026169,1,161379,12,9346979,0,0202,0,201306,8200,7900,00,000000
201812,1262254,1,0,12,2410426,0,0201,0,201803,300,210,00,000000
201905,1103380,1,139560,12,8505111,0,0202,7,201707,19000,19000,00,000000
201808,1588275,1,0,05,6274507,0,0104,7,201306,7000,7000,00,000000
202001,379568,1,0,17,7612422,0,0101,7,201903,11000,8600,00,000000
201809,1008217,1,0,12,9353708,0,0202,0,201706,7200,7000,00,000000
201911,1871432,1,0,12,1087764,0,0201,0,201909,170,170,00,000000
201806,1270357,1,0,05,5572978,0,0104,7,201708,100,100,00,000000
201812,686407,1,0,12,3536845,0,0115,0,201606,900,900,00,000000
201910,1740395,1,0,12,3779466,0,0201,0,201703,870,870,00,000000
201810,1227143,1,0,03,4800458,0,0101,7,201212,9400,920,00,000000
202004,1871432,1,0,12,1087764,0,0201,0,201909,390,390,00,000000
201811,1227143,1,0,03,4800458,0,0203,0,201408,10000,10000,00,000000
201809,105484,1,97957,03,4652106,0,0202,0,201309,100000,100000,00,000000
201908,620024,1,0,01,349169,0,0101,7,201807,4000,4000,00,000000
201806,1095770,1,0,01,4510831,0,0104,0,201805,100,100,00,000000
201911,56488,1,0,24,3941527,0,0101,0,201606,21000,11000,00,000000
202003,56488,1,0,05,3992172,0,0104,7,201312,2200,2200,00,000000
201903,1524873,1,0,03,5512435,0,0101,0,201711,36000,36000,00,000000
201808,553827,1,0,12,8806923,0,0201,0,201707,620,620,00,000000
202003,509081,1,61,12,3263336,0,0202,0,201503,100000,100000,00,000000
201809,1807387,1,0,05,8283661,0,0104,7,201606,220,220,00,000000
202001,1740395,1,0,12,3779466,0,0201,0,201703,870,870,00,000000
201910,196289,1,0,05,2145070,0,0104,7,201908,100,100,00,000000
201812,473853,1,0,01,4805115,0,0104,7,201702,1100,1100,00,000000
201807,877396,1,0,03,1832907,0,0202,7,201009,15000,15000,99,201709
201811,837720,1,0,01,3394092,0,0101,7,201709,12000,0,00,000000
202004,204499,1,0,08,3781437,0,0101,7,201911,3600,3600,00,000000
201908,620024,1,38980,01,3909459,0,0104,7,201806,4000,3500,00,000000
201903,1452756,1,0,05,8053459,0,0104,7,201403,2200,2200,00,000000
201911,620024,1,0,01,349169,0,0101,7,201807,4000,4000,00,000000
201806,1227143,1,0,03,4800458,0,0202,0,201306,9100,9100,00,000000
202005,1103380,1,0,12,9380096,0,0115,0,201907,200,200,00,000000
202004,509081,1,61,12,3263336,0,0202,0,201503,100000,100000,00,000000
201909,1452756,1,0,05,8053459,0,0104,7,201403,2200,2200,00,000000
201903,1300052,1,0,12,4048021,0,0202,0,201708,9000,7000,00,000000
201810,1943630,1,0,01,6567615,0,0103,7,201302,3700,3700,00,000000
201808,105866,1,195596,12,8174429,0,0202,7,201111,5200,5200,00,000000
202002,18917,1,0,01,1033688,0,0101,0,202002,5000,1000,00,000000
202001,1133879,1,0,24,8317840,0,0101,0,201605,3200,3200,00,000000
201911,1564265,1,0,01,6866336,0,0104,7,201704,390,100,00,000000
201809,1927916,1,0,05,8312598,0,0104,7,201408,640,640,00,000000
201811,1777776,1,145634,12,2428849,0,0202,7,201104,5400,5400,99,201804
201809,222229,1,0,12,9145788,0,0202,0,201010,9300,9300,99,201710
201903,396184,1,0,21,880730,0,0101,0,201712,680,680,00,000000
201906,1753399,1,0,01,3218147,0,0101,0,201808,7000,0,01,201906
201812,433575,1,0,05,4202551,0,0103,7,201707,18000,18000,00,000000
