차주일련번호,차주구분코드,생년,성별,내국인여부,연체정보,최근 3개월 연체 건수,최근 6개월 연체 여부,공공정보 등록 건수,최근 3개월 공공정보 여부,최근 6개월 공공정보 여부,카드개설건수,신용판매한도금액,현금서비스한도금액,신용판매이용금액,현금서비스이용금액,최근3개월 신용판매 이용금액,최근3개월 현금서비스 이용금액,최근6개월 신용판매 이용금액,최근6개월 현금서비스 이용금액,보증금액,대출금액,대출금액_대부업권
768764 ,1 ,1991 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
458799 ,1 ,1988 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,28000 ,11000 ,930 ,0 ,540 ,0 ,488 ,0 ,0 ,24000 ,0 
1692423 ,1 ,1986 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12000 ,0 
1779407 ,1 ,1996 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1790000 ,1 ,1953 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,28000 ,11200 ,270 ,0 ,247 ,0 ,218 ,0 ,0 ,37000 ,0 
1295279 ,1 ,1971 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,26000 ,9000 ,1170 ,3200 ,482 ,492 ,556 ,492 ,0 ,35810 ,0 
1426519 ,1 ,1948 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1270013 ,1 ,1984 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1495757 ,1 ,1995 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3900 ,0 
1059787 ,1 ,1953 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
707712 ,1 ,1950 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1647113 ,1 ,1976 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,28000 ,6200 ,1000 ,0 ,465 ,0 ,403 ,0 ,0 ,0 ,0 
1924756 ,1 ,1981 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
468373 ,1 ,2002 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2600 ,0 
815498 ,1 ,1935 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1432089 ,1 ,1976 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,42000 ,14600 ,2710 ,7300 ,1340 ,3500 ,1578 ,3500 ,0 ,58300 ,0 
1166749 ,1 ,1971 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,44000 ,15000 ,1100 ,0 ,355 ,0 ,288 ,0 ,0 ,0 ,0 
1423395 ,1 ,1991 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2600 ,0 
362405 ,1 ,1994 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,32750 ,0 
1337600 ,1 ,1953 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,24000 ,9600 ,1060 ,0 ,433 ,0 ,322 ,0 ,0 ,100 ,0 
1164444 ,1 ,1948 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
334986 ,1 ,1983 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,56000 ,19600 ,400 ,0 ,145 ,0 ,174 ,0 ,0 ,108000 ,0 
1678072 ,1 ,1995 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1767782 ,1 ,1990 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,14000 ,5200 ,1000 ,0 ,225 ,0 ,405 ,0 ,0 ,3300 ,0 
965112 ,1 ,1971 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1609154 ,1 ,1972 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,104000 ,22400 ,960 ,0 ,193 ,0 ,268 ,0 ,0 ,0 ,0 
272580 ,1 ,1968 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,120000 ,52000 ,1540 ,0 ,575 ,0 ,620 ,0 ,0 ,315200 ,0 
1297082 ,1 ,1985 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,36000 ,10800 ,100 ,0 ,22 ,0 ,48 ,0 ,0 ,0 ,0 
361882 ,1 ,1984 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,36000 ,9600 ,1080 ,0 ,274 ,0 ,282 ,0 ,0 ,155000 ,0 
278279 ,1 ,1947 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,38000 ,10800 ,360 ,0 ,117 ,0 ,168 ,0 ,0 ,0 ,0 
413995 ,1 ,1995 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,36000 ,12000 ,1300 ,0 ,437 ,0 ,436 ,0 ,0 ,0 ,0 
1632317 ,1 ,1966 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,120000 ,100000 ,1520 ,0 ,335 ,0 ,466 ,0 ,0 ,152000 ,0 
1461733 ,1 ,1964 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,24000 ,9200 ,430 ,4100 ,328 ,2267 ,275 ,2267 ,0 ,12700 ,0 
389712 ,1 ,1971 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,39000 ,15900 ,780 ,0 ,180 ,0 ,210 ,0 ,0 ,47000 ,0 
264256 ,1 ,1947 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,42000 ,16200 ,390 ,0 ,132 ,0 ,132 ,0 ,0 ,54000 ,0 
1156743 ,1 ,1991 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,30000 ,9000 ,2640 ,0 ,702 ,0 ,933 ,0 ,0 ,0 ,0 
1172684 ,1 ,1979 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,60000 ,9600 ,520 ,0 ,251 ,0 ,354 ,0 ,0 ,135000 ,0 
1905659 ,1 ,1989 ,1 ,1 ,1 ,2 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3500 ,3200 
1559276 ,1 ,1958 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
89380 ,1 ,1986 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,36000 ,12600 ,1730 ,0 ,621 ,0 ,963 ,0 ,0 ,0 ,0 
1187337 ,1 ,1984 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,57000 ,21600 ,410 ,0 ,147 ,0 ,258 ,0 ,0 ,3600 ,0 
1184302 ,1 ,1979 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
885659 ,1 ,1995 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3500 ,0 
1093294 ,1 ,1973 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,26000 ,0 
1107244 ,1 ,1986 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,24000 ,9000 ,680 ,0 ,343 ,0 ,359 ,0 ,0 ,15700 ,0 
1068170 ,1 ,1950 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,160 ,0 ,0 ,0 ,0 
1418278 ,1 ,1964 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,66000 ,21300 ,710 ,0 ,250 ,0 ,256 ,0 ,0 ,3800 ,0 
1800444 ,1 ,1974 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,120000 ,33600 ,3120 ,0 ,806 ,0 ,755 ,0 ,0 ,512000 ,0 
1406028 ,1 ,1967 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,45000 ,15900 ,830 ,0 ,297 ,0 ,492 ,0 ,0 ,0 ,0 
882514 ,1 ,1999 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8600 ,0 
1115842 ,1 ,1974 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,28000 ,11600 ,770 ,0 ,315 ,0 ,522 ,0 ,0 ,130000 ,0 
1531485 ,1 ,1971 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,24000 ,6900 ,730 ,1700 ,287 ,616 ,336 ,616 ,0 ,23080 ,0 
1654442 ,1 ,1962 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,63000 ,21300 ,2810 ,0 ,709 ,0 ,708 ,0 ,0 ,18400 ,0 
42666 ,1 ,1988 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
448961 ,1 ,1981 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
479893 ,1 ,1984 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,30000 ,9300 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3900 ,0 
1083759 ,1 ,1967 ,1 ,1 ,0 ,0 ,0 ,1 ,3 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
539023 ,1 ,1996 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,7800 ,2000 ,3040 ,100 ,1258 ,210 ,1199 ,210 ,0 ,5370 ,0 
549980 ,1 ,1952 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,150000 ,65000 ,880 ,0 ,145 ,0 ,103 ,0 ,0 ,50400 ,0 
1119030 ,1 ,1982 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,45000 ,15900 ,1100 ,0 ,419 ,0 ,427 ,0 ,0 ,0 ,0 
422977 ,1 ,1971 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,90000 ,30000 ,320 ,0 ,126 ,0 ,199 ,0 ,0 ,0 ,0 
761156 ,1 ,1973 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1777776 ,1 ,1975 ,1 ,1 ,0 ,0 ,0 ,3 ,7 ,13 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1449855 ,1 ,1957 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,54000 ,0 
419534 ,1 ,1986 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,33000 ,11100 ,380 ,0 ,136 ,0 ,152 ,0 ,0 ,63000 ,0 
203669 ,1 ,1966 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,18000 ,5600 ,450 ,0 ,717 ,0 ,686 ,0 ,0 ,40000 ,0 
1290415 ,1 ,1952 ,2 ,1 ,0 ,0 ,0 ,1 ,3 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
513093 ,1 ,1984 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,48000 ,15600 ,440 ,0 ,1013 ,0 ,687 ,0 ,0 ,77000 ,0 
1140849 ,1 ,1968 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,26000 ,8800 ,2600 ,0 ,1312 ,0 ,1333 ,0 ,0 ,5600 ,0 
761497 ,1 ,1980 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,12400 ,4800 ,1050 ,0 ,663 ,0 ,608 ,0 ,0 ,0 ,0 
982286 ,1 ,1950 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,58000 ,12600 ,390 ,0 ,183 ,0 ,228 ,0 ,0 ,0 ,0 
1133879 ,1 ,1980 ,1 ,1 ,1 ,9 ,18 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,13080 
10271 ,1 ,1984 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,82000 ,0 
619659 ,1 ,1970 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
379717 ,1 ,1992 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14900 ,0 
1943599 ,1 ,1980 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,42000 ,6600 ,1460 ,0 ,631 ,0 ,492 ,0 ,5000 ,250400 ,0 
1583407 ,1 ,1967 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,26000 ,8200 ,700 ,0 ,395 ,0 ,438 ,0 ,0 ,37000 ,0 
1128727 ,1 ,1998 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,4200 ,2000 ,1030 ,0 ,438 ,0 ,453 ,0 ,0 ,0 ,2400 
831130 ,1 ,1976 ,1 ,1 ,0 ,0 ,0 ,1 ,3 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1334047 ,1 ,1957 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
28590 ,1 ,1948 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,32000 ,7000 ,340 ,0 ,133 ,0 ,140 ,0 ,0 ,0 ,0 
739202 ,1 ,1949 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1000 ,0 
1885781 ,1 ,1962 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1829420 ,1 ,1980 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,26400 ,9300 ,880 ,0 ,242 ,11 ,271 ,11 ,0 ,142000 ,0 
203644 ,1 ,1992 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,600 ,0 ,298 ,0 ,0 ,0 ,0 
206296 ,1 ,1976 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,48000 ,17000 ,1300 ,0 ,750 ,0 ,744 ,0 ,0 ,0 ,0 
1639676 ,1 ,1988 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,44000 ,0 
1216286 ,1 ,1956 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,36000 ,9600 ,1400 ,0 ,260 ,0 ,214 ,0 ,0 ,230000 ,0 
1357271 ,1 ,1939 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,49000 ,0 
617921 ,1 ,1966 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,5800 ,0 ,710 ,0 ,248 ,0 ,321 ,0 ,0 ,4000 ,0 
1398055 ,1 ,1935 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
968019 ,1 ,1977 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
825465 ,1 ,1996 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
703679 ,1 ,1955 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,150000 ,90000 ,100 ,0 ,71 ,0 ,89 ,0 ,0 ,0 ,0 
871434 ,1 ,1978 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1555907 ,1 ,1973 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,3600 ,1000 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
536602 ,1 ,1958 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,76000 ,30400 ,250 ,0 ,136 ,0 ,128 ,0 ,0 ,0 ,0 
1676114 ,1 ,1977 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,120000 ,36800 ,9880 ,0 ,2077 ,0 ,2067 ,0 ,0 ,7600 ,0 
1452756 ,1 ,1968 ,1 ,1 ,1 ,3 ,6 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,770 ,0 
702332 ,1 ,1979 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,22800 ,7200 ,1200 ,600 ,323 ,213 ,209 ,213 ,0 ,26300 ,0 
1560889 ,1 ,1995 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,18200 ,4400 ,420 ,0 ,238 ,0 ,220 ,0 ,0 ,83000 ,0 
366162 ,1 ,1975 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,29100 ,9900 ,6400 ,0 ,1167 ,581 ,821 ,581 ,0 ,64000 ,0 
773591 ,1 ,1996 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,26000 ,7600 ,900 ,0 ,475 ,0 ,362 ,0 ,0 ,120000 ,0 
229038 ,1 ,1975 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
472919 ,1 ,1973 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,180000 ,0 
1824452 ,1 ,1984 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1277348 ,1 ,1967 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,14400 ,5800 ,1600 ,0 ,658 ,0 ,746 ,0 ,0 ,53000 ,0 
1772337 ,1 ,1990 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3300 ,0 
350066 ,1 ,1976 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,26000 ,8800 ,1370 ,0 ,570 ,0 ,698 ,0 ,0 ,13160 ,0 
252410 ,1 ,1957 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,54000 ,13800 ,210 ,0 ,218 ,550 ,301 ,550 ,0 ,1100 ,0 
202963 ,1 ,1981 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,120000 ,48000 ,860 ,0 ,275 ,0 ,245 ,0 ,0 ,3900 ,0 
92010 ,1 ,1968 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1155673 ,1 ,1971 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1666367 ,1 ,1960 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,40000 ,16200 ,1700 ,0 ,428 ,0 ,439 ,0 ,0 ,66000 ,0 
1736116 ,1 ,1943 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,90000 ,30000 ,940 ,0 ,387 ,0 ,422 ,0 ,0 ,0 ,0 
1159056 ,1 ,1935 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,11000 ,0 
1857243 ,1 ,1944 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
252221 ,1 ,2000 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1100 ,0 
980300 ,1 ,1966 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,90000 ,39000 ,3030 ,0 ,984 ,0 ,1013 ,0 ,0 ,11000 ,0 
1740395 ,1 ,1984 ,2 ,1 ,0 ,3 ,15 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
312637 ,1 ,1939 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4000 ,0 
1544146 ,1 ,1955 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,7200 ,0 
332725 ,1 ,1979 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,54000 ,16500 ,430 ,0 ,123 ,0 ,126 ,0 ,0 ,0 ,0 
899849 ,1 ,1958 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,29700 ,3000 ,930 ,0 ,396 ,0 ,370 ,0 ,0 ,0 ,0 
1652610 ,1 ,1983 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,68000 ,15200 ,2380 ,0 ,673 ,0 ,800 ,0 ,0 ,3800 ,0 
561717 ,1 ,1972 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,30000 ,10000 ,650 ,0 ,363 ,0 ,270 ,0 ,0 ,54000 ,0 
1713264 ,1 ,1945 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,31000 ,0 
720252 ,1 ,1987 ,1 ,1 ,1 ,6 ,7 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1300 ,4200 
520979 ,1 ,1991 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,76000 ,28000 ,2700 ,0 ,575 ,0 ,589 ,0 ,0 ,187000 ,0 
960676 ,1 ,1943 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,7200 ,2800 ,500 ,0 ,215 ,0 ,334 ,0 ,400000 ,27000 ,0 
418678 ,1 ,1969 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,120000 ,84000 ,100 ,0 ,969 ,0 ,539 ,0 ,0 ,213000 ,0 
552823 ,1 ,1976 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
377921 ,1 ,1945 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1238512 ,1 ,1956 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,20000 ,7600 ,300 ,0 ,212 ,0 ,399 ,0 ,0 ,0 ,0 
1480852 ,1 ,1956 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12000 ,0 
1166206 ,1 ,1975 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,29000 ,6000 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,19000 ,0 
696857 ,1 ,1970 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,10000 ,3000 ,570 ,0 ,288 ,0 ,313 ,0 ,0 ,2800 ,0 
640336 ,1 ,1935 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,44000 ,8800 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
843171 ,1 ,1987 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1693318 ,1 ,1965 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,142000 ,0 
1899810 ,1 ,1961 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,150000 ,48000 ,1140 ,0 ,115 ,0 ,163 ,0 ,0 ,43400 ,0 
1274038 ,1 ,1965 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
479019 ,1 ,1964 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,32000 ,7400 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
527989 ,1 ,1956 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,50000 ,15400 ,0 ,0 ,33 ,0 ,42 ,0 ,0 ,26000 ,0 
