차주일련번호,차주구분코드,생년,성별,내국인여부,연체정보,최근 3개월 연체 여부,최근 6개월 연체 여부,공공정보,최근 3개월 공공정보 여부,최근 6개월 공공정보 여부,카드개설건수,신용판매한도금액,현금서비스한도금액,신용판매이용금액,현금서비스이용금액,최근3개월 신용판매 이용금액,최근3개월 현금서비스 이용금액,최근6개월 신용판매 이용금액,최근6개월 현금서비스 이용금액,보증금액,대출금액,대출금액_대부업권
1591590,1,2002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87322,1,1957,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1924582,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215366,1,1938,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244820,1,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630002,1,1964,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
289956,1,2001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248714,1,1951,2,1,0,0,0,0,0,0,2,20800,3400,100,0,53,0,5200,0,0,0,0
113185,1,1971,1,1,0,0,0,0,0,0,2,408000,7400,580,0,227,0,12000,0,0,0,0
1603913,1,1999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1139345,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218806,1,1950,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
660094,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099362,1,1955,1,1,0,0,0,0,0,0,2,1377000,22000,10220,0,877,0,27000,0,0,0,0
518505,1,1994,2,1,0,0,0,0,0,0,2,698000,6400,1570,0,717,0,9000,0,0,0,0
1152791,1,1951,1,1,0,0,0,0,0,0,3,1222000,14700,270,0,557,0,14000,0,0,0,0
1231300,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1865595,1,1945,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1036604,1,1988,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
311953,1,1966,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384247,1,2003,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211016,1,1991,1,1,0,0,0,0,0,0,3,1875000,22200,3560,0,2010,0,25000,0,0,0,0
157799,1,2009,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031857,1,1955,1,1,0,0,0,0,0,0,3,1162000,22000,10100,0,9993,0,28000,0,0,2004000,0
1842360,1,1963,1,1,0,0,0,0,0,0,2,379900,4000,3040,0,600,0,5500,0,0,0,0
1053373,1,1961,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
903059,1,1969,1,1,0,0,0,0,0,0,5,3436000,55000,630,0,2200,0,29000,0,0,0,0
1442547,1,1971,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689305,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1353067,1,1996,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526025,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068770,1,1973,1,1,0,0,0,0,0,0,3,1158000,18600,530,0,390,0,16857.14286,0,0,0,0
1663564,1,1951,2,1,0,0,0,0,0,0,2,808000,14400,310,0,350,0,16000,0,0,0,0
1518786,1,1987,1,1,0,0,0,0,0,0,2,295000,3800,480,0,693,0,5900,0,0,0,0
210309,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247894,1,2003,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1848268,1,1954,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460245,1,2003,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518603,1,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56514,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669569,1,1939,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1344759,1,1961,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1739401,1,1978,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478046,1,1953,2,1,0,0,0,0,0,0,3,1887000,30000,1110,100,1320,11.11111111,25571.42857,50,0,0,0
1139476,1,1969,2,1,0,0,0,0,0,0,4,2000000,40000,1400,0,2220,0,26000,0,0,0,0
1908474,1,1952,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
133657,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1233712,1,2001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750117,1,1994,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727245,1,1990,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
626064,1,1992,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
582695,1,1945,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210268,1,1995,2,1,0,0,0,0,0,0,3,716400,20400,180,0,173,0,21000,0,0,0,0
867404,1,1935,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
674887,1,1999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139859,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5700000,0
1452038,1,2001,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163707,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994778,1,1990,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327674,1,1997,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1732754,1,1982,2,1,0,0,0,0,0,0,3,727500,10200,0,0,140,0,9700,0,0,0,0
1898426,1,1938,1,1,0,0,0,0,0,0,2,624000,4600,390,0,297,0,12000,0,0,0,0
1385436,1,1982,2,1,0,0,0,0,0,0,3,439000,5400,2450,0,1790,0,6800,0,0,0,0
215475,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180446,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465422,1,1990,1,1,0,0,0,0,0,0,1,163800,0,0,0,0,0,0,0,0,0,0
226958,1,1995,1,1,0,0,0,0,0,0,2,81000,3600,1390,0,1763,0,4500,0,0,0,0
315756,1,1990,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1081766,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1542777,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511406,1,1969,2,1,0,0,0,0,0,0,2,252000,8000,340,0,560,0,12000,0,0,0,0
829563,1,1970,1,1,0,0,0,0,0,0,5,1625000,18500,1170,0,1800,0,13000,0,0,0,0
1400543,1,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613375,1,1996,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803983,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321744,1,1988,1,1,0,0,0,0,0,0,2,261400,4200,1040,0,1863,0,6100,0,0,0,0
1313323,1,1945,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
741189,1,1971,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154518,1,2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654458,1,1979,1,1,0,0,0,0,0,0,1,179200,0,0,0,0,0,0,0,0,0,0
1890184,1,1997,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1665168,1,1968,1,1,0,0,0,0,0,0,6,4350000,126000,6250,0,8130,0,30000,0,0,0,0
1576466,1,1985,2,1,0,0,0,0,0,0,2,591000,2000,850,0,1463,0,13000,0,0,0,0
1781238,1,1945,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155949,1,1971,2,1,0,0,0,0,0,0,2,1027200,2800,1500,0,1100,0,13680,0,0,0,0
49495,1,1988,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70409,1,1979,1,1,0,0,0,0,0,0,4,385900,7800,2510,0,2403,26.66666667,6542.857143,73.33333333,0,0,0
169649,1,1995,1,1,0,0,0,0,0,0,2,28800,2000,100,0,210,0,1800,0,0,0,0
1703811,1,1941,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
520912,1,1955,2,1,0,0,0,0,0,0,2,287000,2600,880,0,1233,0,6700,0,1900,0,0
432432,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757277,1,1984,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1828157,1,1962,2,1,0,0,0,0,0,0,2,82600,2000,100,0,67,0,3000,0,0,0,0
1300853,1,1947,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599036,1,1993,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600846,1,1935,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1582054,1,1960,2,1,0,0,0,0,0,0,2,172800,3000,170,0,240,0,5400,0,0,0,0
1829689,1,1935,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576899,1,1993,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
847619,1,1980,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057941,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791576,1,1986,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511471,1,1978,2,1,0,0,0,0,0,0,2,211200,2000,100,0,380,0,9600,0,0,0,0
12000,1,1936,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601354,1,1958,2,1,0,0,0,0,0,0,4,3000000,72000,4800,0,4300,0,30000,0,0,0,0
1861868,1,1975,1,1,0,0,0,0,0,0,2,351400,5600,100,0,600,0,7100,0,0,69300,0
311430,1,1981,1,1,0,0,0,0,0,0,4,338100,4000,2830,0,2437,0,3800,45,0,64800,2700
253737,1,1965,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515645,1,1974,1,1,0,0,0,0,0,0,4,980000,16000,190,0,567,0,11000,0,0,0,0
909629,1,1983,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393017,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718427,1,2007,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588275,1,1966,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,9600,0
33659,1,2003,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1877315,1,1938,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866549,1,1939,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111889,1,1975,1,1,0,0,0,0,0,0,1,174000,0,0,0,0,0,0,0,0,0,0
63380,1,1991,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915620,1,1964,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402895,1,1981,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655208,1,1964,1,1,0,0,0,0,0,0,3,1206000,13200,480,0,237,0,12600,0,0,0,0
1266316,1,1957,2,1,0,0,0,0,0,0,2,750000,12200,790,0,433,0,15000,0,0,0,0
1775258,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192444,1,1981,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231563,1,1991,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890200,1,1950,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1382920,1,1977,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
211439,1,1964,2,1,0,0,0,0,0,0,3,710700,14400,370,0,2353,0,14000,0,0,0,0
784870,1,1961,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599025,1,1998,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1151491,1,1982,1,1,0,0,0,0,0,0,1,268800,0,0,0,0,0,0,0,0,0,0
1165971,1,1992,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167760,1,1987,2,1,0,0,0,0,0,0,3,194800,15000,1330,0,820,0,9270.588235,0,0,0,0
1733509,1,1963,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1741984,1,1989,1,1,0,0,0,0,0,0,4,929600,21200,1200,0,1040,0,14714.28571,0,0,0,0
1273381,1,1955,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247028,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1791497,1,1990,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534983,1,1994,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063511,1,1954,2,1,0,0,0,0,0,0,1,3200,0,0,0,0,0,0,0,0,0,0
361181,1,1966,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1927916,1,1980,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870070,1,1958,2,1,0,0,0,0,0,0,2,118000,2600,0,0,0,0,5900,0,0,0,0
1733244,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1917596,1,2002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287752,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003032,1,1976,1,1,0,0,0,0,0,0,4,1742000,39200,1200,0,1320,0,28956.52174,0,0,0,0
1465148,1,1999,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
214754,1,1967,1,1,0,0,0,0,0,0,3,2160000,33000,19000,0,13200,0,30000,0,0,442000,0
1047279,1,1969,1,1,0,0,0,0,0,0,4,2684000,40000,4300,0,3973,0,26428.57143,0,185000,0,0
1528832,1,1950,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009713,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700877,1,1971,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,68000,0,0
1743143,1,1948,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218536,1,2008,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108250,1,1960,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
302004,1,1977,1,1,0,0,0,0,0,0,3,2373000,19500,200,0,270,0,29000,0,0,0,0
1811770,1,1993,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335639,1,1947,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1925184,1,1977,1,1,0,0,0,0,0,0,2,656000,7600,980,0,1010,0,11571.42857,0,0,0,0
65511,1,1953,1,1,0,0,0,0,0,0,2,69000,2000,830,0,153,0,2220,0,0,0,0
429887,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654551,1,1969,1,1,0,0,0,0,0,0,3,713400,9600,350,0,680,0,9200,0,0,0,0
1464755,1,1990,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674435,1,1982,1,1,0,0,0,0,0,0,3,3238000,27000,530,0,750,0,28666.66667,0,0,0,0
939135,1,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1271848,1,1987,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
55995,1,1957,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221716,1,1939,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678955,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5936300,0
800,1,1962,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
768764,1,1991,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1524083,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864074,1,1952,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458799,1,1988,1,1,0,0,0,0,0,0,2,1161000,11000,690,0,1080,0,14000,0,0,0,0
1692423,1,1986,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1779407,1,1996,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1268485,1,1978,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1790000,1,1953,2,1,0,0,0,0,0,0,2,700000,11200,500,0,493,0,14000,0,0,0,0
1295279,1,1971,2,1,0,0,0,0,0,0,4,650000,9000,1350,0,963,833.3333333,13000,833.3333333,0,126000,0
1426519,1,1948,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1270013,1,1984,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
951482,1,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1495757,1,1995,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089351,1,2008,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059787,1,1953,1,1,0,0,0,0,0,0,1,540000,0,0,0,0,0,0,0,0,0,0
429901,1,1995,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707712,1,1950,2,1,0,0,0,0,0,0,1,73600,0,0,0,0,0,0,0,0,0,0
1647113,1,1976,1,1,0,0,0,0,0,0,2,700000,6200,770,0,930,0,14000,0,0,0,0
1924756,1,1981,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
468373,1,2002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815498,1,1935,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1432089,1,1976,2,1,0,0,0,0,0,0,2,1050000,14600,4600,5900,2680,3416.666667,21000,6783.333333,0,0,0
1166749,1,1971,1,1,0,0,0,0,0,0,2,1076000,15000,390,0,710,0,22000,0,0,0,0
1578616,1,2003,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786853,1,1964,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423395,1,1991,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46415,1,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606485,1,1943,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658616,1,1937,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708310,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362405,1,1994,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337600,1,1953,1,1,0,0,0,0,0,0,2,552000,9600,1100,0,867,0,12000,0,0,0,0
1164444,1,1948,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1547864,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902139,1,1937,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334986,1,1983,1,1,0,0,0,0,0,0,4,1360000,19600,390,0,677,0,15515.15152,0,0,0,0
1678072,1,1995,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1767782,1,1990,2,1,0,0,0,0,0,0,3,332900,5200,1100,0,600,0,7000,0,0,232000,0
1443376,1,2000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965112,1,1971,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42281,1,1980,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609154,1,1972,2,1,0,0,0,0,0,0,4,2536000,22400,780,0,770,0,26000,0,0,80000,0
272580,1,1968,2,1,0,0,0,0,0,0,4,3000000,52000,1450,0,2300,0,30000,0,0,0,0
1297082,1,1985,1,1,0,0,0,0,0,0,4,336000,10800,0,0,67,0,12000,0,0,0,0
160184,1,1962,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361882,1,1984,1,1,0,0,0,0,0,0,3,1166000,9600,1050,0,823,0,12000,0,0,0,0
1925093,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059884,1,1989,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747113,1,1999,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278279,1,1947,2,1,0,0,0,0,0,0,2,1158000,10800,240,0,233,0,19000,0,0,0,0
413995,1,1995,1,1,0,0,0,0,0,0,3,643500,12000,1500,0,1310,0,14333.33333,0,0,0,0
1632317,1,1966,1,1,0,0,0,0,0,0,5,2970000,100000,1200,0,1340,0,30000,0,0,3000000,0
723203,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463649,1,2003,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244932,1,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461733,1,1964,1,1,0,0,0,0,0,0,2,572000,9200,270,4600,657,2216.666667,12000,4533.333333,0,0,0
389712,1,1971,1,1,0,0,0,0,0,0,3,3068000,15900,990,0,780,0,20258.06452,0,0,0,0
264256,1,1947,2,1,0,0,0,0,0,0,3,126000,16200,570,0,263,0,14000,0,0,0,0
1156743,1,1991,2,1,0,0,0,0,0,0,3,470000,9000,2010,0,2107,0,10000,0,0,0,0
1172684,1,1979,2,1,0,0,0,0,0,0,2,2880000,9600,500,0,587,0,30000,0,0,0,0
1640648,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777868,1,1936,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442125,1,1991,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337533,1,1984,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905659,1,1989,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200
1559276,1,1958,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
89380,1,1986,1,1,0,0,0,0,0,0,2,1314000,12600,1200,0,1657,0,18000,0,0,0,0
1187337,1,1984,1,1,0,0,0,0,0,0,4,1233000,21600,100,0,440,0,19000,0,0,0,0
1184302,1,1979,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1304890,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885659,1,1995,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1093294,1,1973,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
908682,1,1949,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032539,1,1948,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107244,1,1986,1,1,0,0,0,0,0,0,2,480000,9000,620,0,687,0,12000,0,0,0,0
1068170,1,1950,1,1,0,0,0,0,0,0,1,79800,0,0,0,0,0,11450,0,0,0,0
112697,1,1960,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418278,1,1964,1,1,0,0,0,0,0,0,3,838000,21300,980,0,750,0,18333.33333,0,0,0,0
1800444,1,1974,2,1,0,0,0,0,0,0,5,2059200,33600,5590,0,3223,0,30000,0,0,0,0
1406028,1,1967,2,1,0,0,0,0,0,0,3,1125000,15900,1140,0,890,0,15000,0,0,0,0
882514,1,1999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459918,1,1951,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115842,1,1974,1,1,0,0,0,0,0,0,3,700000,11600,850,0,630,0,14000,0,0,0,0
1461154,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11200000,0
1531485,1,1971,1,1,0,0,0,0,0,0,4,600000,6900,1500,0,860,426.6666667,8000,1565,0,351000,0
1654442,1,1962,2,1,0,0,0,0,0,0,3,1575000,21300,3800,0,2127,0,21000,0,0,0,0
42666,1,1988,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
645045,1,2004,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068492,1,1996,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448961,1,1981,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
479893,1,1984,2,1,0,0,0,0,0,0,3,660800,9300,0,0,0,0,10000,0,0,0,0
1083759,1,1967,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
539023,1,1996,2,1,0,0,0,0,0,0,2,85600,2000,1140,630,2517,286.6666667,4142.857143,451.6666667,0,0,0
549980,1,1952,1,1,0,0,0,0,0,0,5,3658000,65000,310,0,727,0,30000,0,0,0,0
1905181,1,1972,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775501,1,1997,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119030,1,1982,2,1,0,0,0,0,0,0,3,1125000,15900,1310,0,1257,0,15000,0,0,0,0
180642,1,1965,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962582,1,1943,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422977,1,1971,1,1,0,0,0,0,0,0,3,2250000,30000,1200,0,377,0,30000,0,0,0,0
453995,1,2007,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761156,1,1973,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
